date,Vancouver,Victoria,Whitehorse
2004-06-01,14.7,13.05,8.05
2004-05-31,13.85,12.5,9
2004-05-30,14.75,14.45,6.5
2004-05-29,13.35,11.85,7.3
2004-05-28,13.05,11.55,10.25
2004-05-27,13.1,11.85,10.55
2004-05-26,15.95,15.25,9.35
2004-05-25,13.55,12.45,11.85
2004-05-24,15.2,15.2,14.55
2004-05-23,14.9,14,15.25
2004-05-22,13.55,12.55,9
2004-05-21,13.7,15.14,8.25
2004-05-20,15.8,14.4,11
2004-05-19,15.5,12.7,12.1
2004-05-18,16,15.35,10.95
2004-05-17,15.3,15.14,9.35
2004-05-16,13.65,14.3,12.39
2004-05-15,13.9,13.6,13.75
2004-05-14,14.2,13.65,11.9
2004-05-13,13.75,12.9,8.85
2004-05-12,13.5,12.3,8.75
2004-05-11,13.6,14.05,7.29
2004-05-10,12.55,10.85,5.45
2004-05-09,14.25,11.6,3.84
2004-05-08,14.3,11.8,3.9
2004-05-07,13,11.6,9.6
2004-05-06,11.3,11.7,7.25
2004-05-05,12.3,9.9,4.75
2004-05-04,12.8,11.15,6.85
2004-05-03,13.85,11.7,5.5
2004-05-02,15.75,14.05,8.35
2004-05-01,17.5,15.64,10.9
2004-04-30,14.6,15.7,9.6
2004-04-29,12.35,12.7,7.45
2004-04-28,10.7,10.85,5.7
2004-04-27,12.35,12.45,5.8
2004-04-26,13.15,14.35,5.35
2004-04-25,11.05,11,6.5
2004-04-24,10.85,9.85,3.5
2004-04-23,12.05,12.5,3.09
2004-04-22,12.6,10.64,2.95
2004-04-21,11.1,11.95,3.65
2004-04-20,11.55,9.05,2.75
2004-04-19,11.15,10.3,1
2004-04-18,10.6,9.44,1.65
2004-04-17,11.55,9.3,-0.05
2004-04-16,11.25,9.9,-0.75
2004-04-15,11.05,8.69,-1.8
2004-04-14,10.55,9.05,0.75
2004-04-13,12.6,11.95,1.04
2004-04-12,12.85,11.75,0.95
2004-04-11,13.85,15.1,0.1
2004-04-10,11,12.65,1.9
2004-04-09,10.7,11.25,2.84
2004-04-08,9.35,9.75,1.95
2004-04-07,11.05,10.65,3.09
2004-04-06,10.45,8.6,1.55
2004-04-05,9.19,9.05,0.79
2004-04-04,10.3,9.5,1.79
2004-04-03,10.65,10.4,4.45
2004-04-02,7,9.04,1.95
2004-04-01,5.85,7.3,-6.8
2004-03-31,6,5.8,-7.3
2004-03-30,11.05,10.6,-3.65
2004-03-29,11.6,12.8,-0.25
2004-03-28,9,8.65,0.19
2004-03-27,9.35,8.44,-0.1
2004-03-26,7.75,6.45,-6.95
2004-03-25,8.15,7.8,-7.65
2004-03-24,8.94,7.35,-4.15
2004-03-23,10.6,9.1,-8.35
2004-03-22,12.35,12.1,-6.4
2004-03-21,8.4,8.95,-14.95
2004-03-20,5.7,6.3,-14
2004-03-19,6.3,5.3,-11.95
2004-03-18,7.5,7,-9.55
2004-03-17,8.65,9.25,-7.4
2004-03-16,8.35,9.35,-2.4
2004-03-15,7.35,7.35,-1
2004-03-14,9.94,11.1,-9.3
2004-03-13,7.5,7.9,-4.35
2004-03-12,8.25,8.19,-5.05
2004-03-11,6.55,6.9,-0.9
2004-03-10,6.15,6.25,-0.4
2004-03-09,9.44,10.1,-5.55
2004-03-08,11.6,12.45,-0.35
2004-03-07,7.2,9.44,-2.39
2004-03-06,4.4,4.64,-10.05
2004-03-05,7.35,6.8,-9.89
2004-03-04,6.3,7.1,-8.1
2004-03-03,5.2,4.69,-7.95
2004-03-02,5.25,5.44,-12.75
2004-03-01,7.2,7.4,-11.75
2004-02-29,7.65,6.5,-10.55
2004-02-28,7.15,6.65,-6
2004-02-27,6.55,8.6,-11.2
2004-02-26,6.55,6.95,-7.45
2004-02-25,6.5,6.05,-10.45
2004-02-24,9.55,7.65,-2.8
2004-02-23,9.5,7.65,-5.15
2004-02-22,5.6,6.55,0.04
2004-02-21,3.25,4.65,2.4
2004-02-20,6.3,6.2,0.85
2004-02-19,7.9,5.85,-5.4
2004-02-18,7.8,7.9,-11.65
2004-02-17,6.1,5.65,-12.6
2004-02-16,6.65,6.65,-13.55
2004-02-15,7,7.4,-6.2
2004-02-14,7.5,8.14,-0.7
2004-02-13,4.3,3.7,-7.4
2004-02-12,4.7,5.55,-3.55
2004-02-11,4.6,6.1,2.1
2004-02-10,5,5.5,0.75
2004-02-09,3.25,3.45,0.64
2004-02-08,4.1,5.05,1.79
2004-02-07,6.2,6.5,-5.45
2004-02-06,7.69,7.44,-3.35
2004-02-05,2.3,2.9,-2.6
2004-02-04,4.5,4.34,-9.89
2004-02-03,4.69,3.8,-12.9
2004-02-02,3.35,3.4,-15.75
2004-02-01,4.35,3.95,-18.89
2004-01-31,2.7,2.7,-29.35
2004-01-30,5.8,7.1,-30.1
2004-01-29,7.1,7.9,-30.55
2004-01-28,6.1,8.6,-38.79
2004-01-27,3.65,5.6,-42.05
2004-01-26,4.65,5.5,-38.7
2004-01-25,3.65,1.65,-34.4
2004-01-24,4,3.55,-22.75
2004-01-23,6.35,5.7,-11.85
2004-01-22,6.3,4.9,-6.15
2004-01-21,6.1,5.9,-8.15
2004-01-20,5.2,6.35,-16.35
2004-01-19,6.5,6.35,-24.4
2004-01-18,7.4,7.25,-22.45
2004-01-17,6.55,5.65,-24.6
2004-01-16,5.8,3.55,-23.6
2004-01-15,7.5,7.25,-20.3
2004-01-14,10.25,8.69,-14.1
2004-01-13,7.9,7.3,-10.19
2004-01-12,6.25,6.05,-9.19
2004-01-11,6.6,6.35,-11.55
2004-01-10,7.75,5.8,-9.25
2004-01-09,6.55,5,-14.45
2004-01-08,5.94,5.5,-23.95
2004-01-07,1.95,2.54,-27.3
2004-01-06,-4.15,-2.45,-26.6
2004-01-05,-7.1,-3.15,-29.6
2004-01-04,-7.8,-4.65,-27.29
2004-01-03,-4.8,-2.54,-25.3
2004-01-02,-0.4,1,-25.4
2004-01-01,1.6,2.85,-16.6
2003-12-31,0.65,2.44,-13.6
2003-12-30,-0.85,-0.5,-11.85
2003-12-29,-0.89,0.25,-18.2
2003-12-28,0.14,1.8,-27
2003-12-27,1.7,2.34,-27.1
2003-12-26,2.15,1.55,-18.85
2003-12-25,5.4,3.45,-11.14
2003-12-24,7.9,8.15,-8.75
2003-12-23,4.95,5.8,-2.7
2003-12-22,5,5.25,1.9
2003-12-21,7,4.75,-3.4
2003-12-20,7.1,7.05,-5.05
2003-12-19,4.8,4.15,-0.35
2003-12-18,4.25,5.45,-4.3
2003-12-17,5.8,5.3,-3.45
2003-12-16,5.3,6.4,-6.75
2003-12-15,3.9,4.7,-9.9
2003-12-14,4.95,5.3,-10.19
2003-12-13,5.9,6.45,-9
2003-12-12,5.75,5.85,-10.05
2003-12-11,4.59,4.65,-12.05
2003-12-10,4.55,4.55,-13.45
2003-12-09,1.4,2.85,-12.6
2003-12-08,5.45,3.75,-15.7
2003-12-07,4.8,5.09,-18.25
2003-12-06,6.4,5.9,-17.64
2003-12-05,8.3,8.6,-16.45
2003-12-04,5.3,8.14,-14.45
2003-12-03,4.09,3.84,-19
2003-12-02,7.85,6.85,-8.1
2003-12-01,2.04,3.7,-5.35
2003-11-30,2.65,4.1,-17.95
2003-11-29,5.75,5.15,-18.39
2003-11-28,7.25,7.8,-21.15
2003-11-27,5.35,6.4,-22.04
2003-11-26,3.99,4.5,-15.7
2003-11-25,4.55,6.2,-12.1
2003-11-24,4.2,3.59,-11.2
2003-11-23,4,4.69,-11.25
2003-11-22,0.5,1.75,-6.8
2003-11-21,1.4,1,-15.95
2003-11-20,2.3,2.2,-21.79
2003-11-19,5.3,4.45,-25.9
2003-11-18,6.8,8.3,-24.35
2003-11-17,7.45,8.85,-18
2003-11-16,8.4,8.64,-14.4
2003-11-15,9.05,8.4,-5
2003-11-14,7.4,4.84,-5.95
2003-11-13,3.95,4.65,-2.84
2003-11-12,6.8,5.8,-0.7
2003-11-11,7.7,7.85,-13.7
2003-11-10,6.45,6.35,-11.9
2003-11-09,4.45,5.55,-1
2003-11-08,6.15,6.4,0.7
2003-11-07,1.44,2.7,-6.25
2003-11-06,0.6,1.45,-3.2
2003-11-05,0.75,1.29,-5.65
2003-11-04,1.85,1.95,-7.19
2003-11-03,2.75,2.75,-6.3
2003-11-02,3.65,4.75,-6.19
2003-11-01,2.75,1.3,-1.9
2003-10-31,3.1,3.09,-8.15
2003-10-30,6.55,7.7,-9.35
2003-10-29,6.69,6.5,-6.05
2003-10-28,10.85,11.6,-2
2003-10-27,10.1,9.6,0.44
2003-10-26,8.25,10.5,5.09
2003-10-25,8.85,9.8,6.7
2003-10-24,9.5,9.85,0.9
2003-10-23,10.95,10.6,2.29
2003-10-22,13.89,13.55,0.25
2003-10-21,15.14,14.3,2.35
2003-10-20,15.85,14.9,3.55
2003-10-19,14.95,13.7,5.2
2003-10-18,15.05,14.5,3.75
2003-10-17,14.95,13.95,-2.55
2003-10-16,11.45,11.7,-3.05
2003-10-15,7.85,7.65,0.25
2003-10-14,9.85,9.4,1.25
2003-10-13,10.3,9.85,-2.04
2003-10-12,12.75,12.45,0.2
2003-10-11,10.5,10.85,1.85
2003-10-10,12.1,12.45,3.15
2003-10-09,11.35,11.45,2.95
2003-10-08,14.14,12.89,4.89
2003-10-07,14.75,13.8,8.14
2003-10-06,14.55,12.45,9.85
2003-10-05,13.1,12.55,10.45
2003-10-04,13.1,11.8,12.1
2003-10-03,12.45,12.7,12.9
2003-10-02,12.39,12.3,12.5
2003-10-01,13.8,15.75,13.1
2003-09-30,15.3,14.45,9.69
2003-09-29,16,13.45,10.75
2003-09-28,17.64,21.4,7.2
2003-09-27,16.6,18.55,3.2
2003-09-26,14.85,15.6,8.25
2003-09-25,14.55,15.45,8.05
2003-09-24,14.8,14.15,4.3
2003-09-23,15.7,14.5,1
2003-09-22,15.3,13.95,1.05
2003-09-21,12.8,12.9,4.8
2003-09-20,13.75,13.35,5.6
2003-09-19,14.55,15.2,-0.35
2003-09-18,13,12.45,0.14
2003-09-17,13,11,-0.04
2003-09-16,13.5,11.7,-0.8
2003-09-15,14,12.7,1.2
2003-09-14,14.9,13.45,1.6
2003-09-13,15.3,13.45,5.35
2003-09-12,14.3,12.89,9.85
2003-09-11,16.95,16.2,10.7
2003-09-10,14.64,14,5.85
2003-09-09,16.3,16.89,6.3
2003-09-08,16.25,14.95,9.5
2003-09-07,16.95,15.05,10.95
2003-09-06,19.04,14.45,8.3
2003-09-05,20.14,15.3,7.6
2003-09-04,20.45,17.85,8.55
2003-09-03,18.64,19.3,11.45
2003-09-02,18.3,19.05,11.2
2003-09-01,16.6,16.89,9.1
2003-08-31,18.6,15.7,11.25
2003-08-30,19.8,16.85,12.2
2003-08-29,18.6,18.05,11.8
2003-08-28,18.05,17.79,12.14
2003-08-27,17.85,16.39,12.5
2003-08-26,18.85,17.89,11.7
2003-08-25,18.6,17.39,13.65
2003-08-24,15.75,15.14,12.9
2003-08-23,15.8,14.1,11.45
2003-08-22,17.6,18.25,6.8
2003-08-21,18.8,18.05,8.5
2003-08-20,17.54,17.35,10.15
2003-08-19,19.2,17.6,7.15
2003-08-18,19.5,19,10.5
2003-08-17,20.35,18.85,12.6
2003-08-16,18.35,16.89,15.95
2003-08-15,20.2,20.54,17.2
2003-08-14,19.6,19.64,14.15
2003-08-13,18.45,16.6,13.7
2003-08-12,17.64,16.75,15.95
2003-08-11,19.2,16.75,16.89
2003-08-10,19.05,16.64,11.65
2003-08-09,18.7,16.64,10.1
2003-08-08,19.25,17.5,12.5
2003-08-07,18.39,17.7,13.3
2003-08-06,18.25,17,12.55
2003-08-05,20.45,18.6,12.05
2003-08-04,18.39,16.6,11.25
2003-08-03,18.85,16.6,9.3
2003-08-02,17.85,17.55,11.75
2003-08-01,17.8,17.35,13.05
2003-07-31,20.6,18.1,10.9
2003-07-30,22.05,21.2,11.45
2003-07-29,21.7,21.7,15.8
2003-07-28,20.75,19.5,15.9
2003-07-27,19.45,19.75,14
2003-07-26,19.25,18.5,14.6
2003-07-25,18.14,17.95,15.85
2003-07-24,18.04,16.85,17.7
2003-07-23,19.25,16.5,14.1
2003-07-22,20.75,18.64,12.8
2003-07-21,21.65,21.45,13.55
2003-07-20,22.15,19.95,16.05
2003-07-19,20.7,16.89,19.14
2003-07-18,19.3,17.8,15.65
2003-07-17,17.7,16.85,17
2003-07-16,17.6,16.6,14.5
2003-07-15,19.45,19,16.35
2003-07-14,18.05,18.39,19.1
2003-07-13,17.95,17.54,17.3
2003-07-12,19.64,16.39,17.39
2003-07-11,20.45,19.8,17.6
2003-07-10,20.6,20.05,18.5
2003-07-09,19.1,18.95,15.14
2003-07-08,16.3,16.05,13.45
2003-07-07,18.75,17.55,16.8
2003-07-06,18.3,17.14,13.5
2003-07-05,19.3,17.8,16.25
2003-07-04,17.3,17.64,11.55
2003-07-03,16.55,15.6,11.95
2003-07-02,15.05,15.14,15.9
2003-07-01,16.14,14.8,16.2
2003-06-30,17.39,17.05,14.2
2003-06-29,19.45,18.39,10.55
2003-06-28,19.75,19.85,12.35
2003-06-27,19.64,17.7,10.1
2003-06-26,18.5,17.75,12.25
2003-06-25,17.1,16.29,11.65
2003-06-24,16.25,15.9,12.6
2003-06-23,14.6,14.95,11.85
2003-06-22,15.05,15.5,12.75
2003-06-21,14.14,15.39,12.3
2003-06-20,12.95,14.75,11.2
2003-06-19,14.75,15.8,9.1
2003-06-18,16.89,17.39,10.7
2003-06-17,19.64,18.14,11.85
2003-06-16,16.8,16.55,11.25
2003-06-15,16.2,15.4,11.3
2003-06-14,15.55,15.3,10.85
2003-06-13,16.39,15.35,9.8
2003-06-12,14.65,12.55,14.45
2003-06-11,16.3,13.5,14.6
2003-06-10,16.39,13.95,12.95
2003-06-09,16.64,14.25,12.9
2003-06-08,17.1,16.75,11.64
2003-06-07,20.45,20.39,11.3
2003-06-06,20.8,24,15.6
2003-06-05,19.05,20.8,15.2
2003-06-04,16.3,17.6,9.14
2003-06-03,13.7,14.5,6.3
2003-06-02,14.05,11.95,8.04
2003-06-01,15.39,15.4,7.7
2003-05-31,15.5,12.8,12.39
2003-05-30,16.55,15.75,12.25
2003-05-29,14.2,15.55,10.45
2003-05-28,16.64,16.14,7.7
2003-05-27,17,15.65,7.5
2003-05-26,13,11.55,10.14
2003-05-25,13.45,12.45,9.94
2003-05-24,16.39,15,11.8
2003-05-23,16.05,15.7,7.3
2003-05-22,13.65,13.14,6.74
2003-05-21,13.6,12.89,5.8
2003-05-20,12.6,11.25,6.5
2003-05-19,11.89,9.9,6.25
2003-05-18,11.45,9.4,5.9
2003-05-17,8.6,8.1,3.49
2003-05-16,9.19,8.65,3.2
2003-05-15,8.65,6.85,2.7
2003-05-14,12.7,11.1,2.6
2003-05-13,12.75,11.75,3.65
2003-05-12,12.55,13.45,6.5
2003-05-11,13,12.65,7.3
2003-05-10,13.14,12.5,10.19
2003-05-09,12.2,12.75,8.85
2003-05-08,11.1,11.2,6
2003-05-07,9.75,9.6,5.25
2003-05-06,8.6,9.2,2.84
2003-05-05,10.05,7.3,3.7
2003-05-04,9.6,8.35,1.6
2003-05-03,10.75,10.25,0.7
2003-05-02,12.39,12.7,1.8
2003-05-01,12.89,12.7,2.7
2003-04-30,13.4,13.7,8.65
2003-04-29,12.8,12.45,8.19
2003-04-28,10.3,11.65,9.2
2003-04-27,11.4,10.25,9.85
2003-04-26,9.65,8.35,9.2
2003-04-25,8.75,7.5,12.2
2003-04-24,7.4,7.7,7.5
2003-04-23,8.5,8.85,7.1
2003-04-22,10.85,11.95,3.55
2003-04-21,10.45,10.8,1.85
2003-04-20,12.6,10.9,2.75
2003-04-19,10.05,10,3.95
2003-04-18,9.19,8.19,0.75
2003-04-17,8.75,8.5,0.94
2003-04-16,9.15,9.14,1.6
2003-04-15,9.85,9.64,1
2003-04-14,10.19,8.65,4
2003-04-13,7.25,7.25,2.25
2003-04-12,9.35,9.89,1.04
2003-04-11,11.4,11.25,1.75
2003-04-10,10,9.19,0.85
2003-04-09,8.64,8.25,1.7
2003-04-08,10.45,10.65,1.65
2003-04-07,8.3,8.44,-0.09
2003-04-06,6.9,7,-7.6
2003-04-05,5.3,6,-10.19
2003-04-04,5.65,5.15,-12.35
2003-04-03,6.69,5.8,-14.7
2003-04-02,7.3,6.55,-15
2003-04-01,6.75,6.65,-16.45
2003-03-31,7.95,9.19,-8.89
2003-03-30,9.94,11.45,0.1
2003-03-29,9.85,9.8,-1.4
2003-03-28,6.95,6.55,-3.5
2003-03-27,8.05,7.45,-2.4
2003-03-26,7.8,8.9,-6.1
2003-03-25,7.75,6.75,-6.9
2003-03-24,5,4.4,-3.05
2003-03-23,6.5,5.55,-2.54
2003-03-22,9.1,8.15,-2.05
2003-03-21,8.65,9.15,-0.85
2003-03-20,9.94,9.8,-2.95
2003-03-19,6.05,6.65,-1.8
2003-03-18,6.94,7.05,-0.84
2003-03-17,6.8,6.35,-5.65
2003-03-16,8.94,8.69,-4.1
2003-03-15,11.05,11.45,-16.29
2003-03-14,11.39,11.35,-20.7
2003-03-13,11.55,10.89,-23.35
2003-03-12,8.94,9.5,-21.3
2003-03-11,8.15,10.7,-22.15
2003-03-10,9.85,10.95,-18.7
2003-03-09,3.2,5.1,-19.6
2003-03-08,2.15,0.7,-24.25
2003-03-07,1.14,2.95,-21
2003-03-06,5.35,6.5,-16.1
2003-03-05,7.25,6.75,-8.94
2003-03-04,6.6,5.85,-2
2003-03-03,4.9,8.5,0.05
2003-03-02,4.69,6,-5.35
2003-03-01,3.55,6.25,-0.95
2003-02-28,4.95,5.85,-2.59
2003-02-27,3.55,4.19,-1.35
2003-02-26,4.35,4.5,-7.25
2003-02-25,1.45,2.1,-5.25
2003-02-24,1.14,2.75,-6.1
2003-02-23,2.54,4.45,-15.64
2003-02-22,5.25,5.75,-19.35
2003-02-21,6.9,7.1,-22.1
2003-02-20,6.6,9.25,-23.1
2003-02-19,7.05,8.1,-23.45
2003-02-18,4.45,7.15,-17.3
2003-02-17,6.9,7.25,-14.65
2003-02-16,8.6,8.69,-12.65
2003-02-15,7.85,8.19,-9.44
2003-02-14,7.5,6.85,-9.8
2003-02-13,3.45,5.7,-5.8
2003-02-12,3.4,5.65,-2.7
2003-02-11,1.95,4.3,-3.3
2003-02-10,2.5,4,-4.85
2003-02-09,3.55,4,-8.15
2003-02-08,3.55,3.9,-7.25
2003-02-07,3.25,2.3,-9.25
2003-02-06,2.75,4.09,-3.55
2003-02-05,2.59,3.65,0.5
2003-02-04,2.7,3.95,2.25
2003-02-03,5.8,5.2,-5.5
2003-02-02,6.44,7.25,-4.2
2003-02-01,6.35,8.39,-10.1
2003-01-31,9.75,10.85,-13.75
2003-01-30,6.85,5.95,-12.35
2003-01-29,5.85,5.9,-15.05
2003-01-28,6.95,6.25,-14.35
2003-01-27,7.55,7.85,-20.14
2003-01-26,11.75,12.4,-18.2
2003-01-25,10,9.75,-21.5
2003-01-24,8.94,8.6,-33.4
2003-01-23,10.45,9.05,-33.84
2003-01-22,6,7.15,-31.6
2003-01-21,5.05,5,-21.15
2003-01-20,5.95,5.7,-8.75
2003-01-19,3.95,5.94,-4.05
2003-01-18,1.2,5.4,-1.65
2003-01-17,3.85,5.65,-9.15
2003-01-16,4.7,5.35,-14.75
2003-01-15,3.85,4.94,-13.55
2003-01-14,5.6,5.45,-13.85
2003-01-13,6,6.69,-18.64
2003-01-12,6.4,6.65,-21.1
2003-01-11,2.45,2.4,-20.9
2003-01-10,1.45,2.4,-15.65
2003-01-09,3.5,5.5,-11.5
2003-01-08,5.4,6.1,-10.9
2003-01-07,8.55,5.45,-8.05
2003-01-06,4.85,6.1,1.09
2003-01-05,7.05,6.5,0.14
2003-01-04,9.25,9.6,-1
2003-01-03,8.8,9.15,-9.15
2003-01-02,8.8,9.8,-9
2003-01-01,5.9,6.7,-8
2002-12-31,2.59,4.2,-12.75
2002-12-30,3.75,6,-15.05
2002-12-29,1.5,1.9,-16.6
2002-12-28,2.54,3,-16.75
2002-12-27,3.5,3.65,-14.35
2002-12-26,5.09,4.89,-17.7
2002-12-25,6.3,6.95,-10.45
2002-12-24,1.14,2.7,-2.75
2002-12-23,3.4,3.3,-4.95
2002-12-22,5.2,5.5,-10.85
2002-12-21,3.59,4.34,-12.2
2002-12-20,5.2,5.65,-13.4
2002-12-19,5.2,7.5,-10.65
2002-12-18,5.25,5.15,-8.6
2002-12-17,5.4,4.7,-6.6
2002-12-16,7.65,6.6,-11.35
2002-12-15,8.94,9.14,-10.25
2002-12-14,10.1,10,-16.45
2002-12-13,7.65,8.3,-5.05
2002-12-12,10.5,9.35,-1.55
2002-12-11,5.25,7.75,-1.75
2002-12-10,7.9,6.5,-0.5
2002-12-09,4.64,3.15,-0.19
2002-12-08,3.2,5,-2.04
2002-12-07,3.6,4.2,-8.3
2002-12-06,4.4,5.3,-13.7
2002-12-05,7.4,7.15,-10.95
2002-12-04,6.85,6.45,-8.39
2002-12-03,6.65,7,-7.3
2002-12-02,6.25,6.1,-9.35
2002-12-01,4.4,4.65,-5.4
2002-11-30,4.2,8.55,2.54
2002-11-29,4.09,7.85,2.59
2002-11-28,4.75,6.4,2.7
2002-11-27,4.55,6.25,6.3
2002-11-26,3.34,5.55,6.1
2002-11-25,2.9,3.4,-0.35
2002-11-24,4.35,5.8,-4.09
2002-11-23,6.69,7.5,-4.05
2002-11-22,9.19,8.4,-3.3
2002-11-21,9.05,8.5,-5.35
2002-11-20,12.45,12,-1.2
2002-11-19,11.8,12.55,-2.1
2002-11-18,9.69,9.35,-3.05
2002-11-17,7.5,8.85,-5.9
2002-11-16,10.15,8.6,-3
2002-11-15,9,8.6,-3.15
2002-11-14,8.55,8.85,0.4
2002-11-13,10.6,10.75,-1.79
2002-11-12,11.25,11.89,-6
2002-11-11,10.3,10.4,-5.94
2002-11-10,8.9,7.25,-6.85
2002-11-09,10.05,8.9,-4.59
2002-11-08,10.14,9.55,-1.55
2002-11-07,11,10.35,-0.64
2002-11-06,11.2,9.1,0.95
2002-11-05,10.1,8.39,4.34
2002-11-04,3.65,4.09,0.9
2002-11-03,2.49,3.85,-0.95
2002-11-02,3.45,4,-4.15
2002-11-01,4.2,4.55,-0.95
2002-10-31,3.55,3.4,0.5
2002-10-30,3.7,4.05,1.45
2002-10-29,7.1,7.35,1.8
2002-10-28,7.6,8.05,1.45
2002-10-27,8.3,6.94,4.65
2002-10-26,8.75,7.25,3.9
2002-10-25,8.5,7.1,2.3
2002-10-24,6.9,5.9,0.8
2002-10-23,6.35,9.3,2.8
2002-10-22,9.25,10.8,5.3
2002-10-21,12.3,12.4,5.8
2002-10-20,13.15,12.6,9.3
2002-10-19,11.55,11.25,8.69
2002-10-18,8.44,7.69,5.05
2002-10-17,10.45,12.15,3.75
2002-10-16,12.15,13.5,8.4
2002-10-15,9.5,11.55,2.7
2002-10-14,8.65,10.05,2.84
2002-10-13,7.7,8.1,3.3
2002-10-12,7.55,7.9,7.2
2002-10-11,8.3,6.85,-1.54
2002-10-10,10.75,8.85,-1.54
2002-10-09,12.6,13.25,1.74
2002-10-08,13.1,10.6,5.55
2002-10-07,11.75,11,8.7
2002-10-06,13.1,11.3,6.05
2002-10-05,12.45,11.75,-1.85
2002-10-04,12.05,9.85,0.19
2002-10-03,12.45,11.45,1.7
2002-10-02,11.35,9.6,4.7
2002-10-01,10.55,9.1,7.7
2002-09-30,10.95,10.1,4.39
2002-09-29,12.75,12.8,4.75
2002-09-28,14.85,15,3.9
2002-09-27,14,14.3,10.19
2002-09-26,16.2,14.45,7.44
2002-09-25,14.89,15.15,7.65
2002-09-24,14.75,15.45,5.35
2002-09-23,13.85,14,4.45
2002-09-22,13.35,13.7,3.25
2002-09-21,12.3,12.89,4.05
2002-09-20,11.55,11.05,3.59
2002-09-19,15.5,15.05,6.35
2002-09-18,14.1,13.14,6.25
2002-09-17,13.89,12.5,5.4
2002-09-16,16.2,16.5,5.45
2002-09-15,16.85,14.9,8.5
2002-09-14,18.1,15.8,7.95
2002-09-13,16.6,17.64,10.9
2002-09-12,17.45,16.55,9.3
2002-09-11,16,16.7,9.94
2002-09-10,17.54,16.3,6.6
2002-09-09,17.25,16.35,7.75
2002-09-08,13.75,11.65,9.25
2002-09-07,14.95,12.65,10.95
2002-09-06,14.3,12.65,11.75
2002-09-05,14.5,14,13.35
2002-09-04,13.7,13.1,7.6
2002-09-03,15.3,14.5,10.85
2002-09-02,16.39,16.64,8.94
2002-09-01,18.7,18.5,8.45
2002-08-31,17.5,14.2,10
2002-08-30,18.2,16,11.6
2002-08-29,19.25,16.95,11.65
2002-08-28,20.3,18.89,12.75
2002-08-27,18.39,18.6,12.7
2002-08-26,19.75,17.89,9.7
2002-08-25,17.2,16.1,10.15
2002-08-24,19,16.05,9.5
2002-08-23,18.8,16.8,12.14
2002-08-22,17.2,16.1,13.3
2002-08-21,16.5,14.9,13.7
2002-08-20,16.85,16.1,13.55
2002-08-19,16.95,14.95,9.85
2002-08-18,16.35,14.95,10.65
2002-08-17,16.75,16.54,12.2
2002-08-16,19.45,18.25,6.55
2002-08-15,17.79,17.2,8.94
2002-08-14,18.6,20.3,9.85
2002-08-13,21.75,22.25,13.4
2002-08-12,18.89,19.89,15.45
2002-08-11,17.3,16.79,15.25
2002-08-10,19.2,16.95,12.85
2002-08-09,20.35,17.25,12.25
2002-08-08,18.7,14.85,15.05
2002-08-07,16.45,15.45,12.25
2002-08-06,16.05,16.1,13.64
2002-08-05,15.3,15.75,16.75
2002-08-04,16.2,15.25,12.8
2002-08-03,16.35,14.6,13.85
2002-08-02,17,14.15,11.35
2002-08-01,16.8,15.8,10.5
2002-07-31,16.6,14.45,10.75
2002-07-30,17.39,16.3,12.5
2002-07-29,16.95,16.39,10.65
2002-07-28,18.5,16.45,10.35
2002-07-27,17.95,15.05,12.75
2002-07-26,18.95,16.39,12.25
2002-07-25,19.5,16.5,12.1
2002-07-24,20.5,18.64,17.2
2002-07-23,22.4,20.85,17
2002-07-22,20.5,22.7,17.75
2002-07-21,19.75,19.85,13.95
2002-07-20,17.8,18.7,14.25
2002-07-19,19.25,17.6,14.64
2002-07-18,20.25,18.55,14.1
2002-07-17,18.35,17.05,10.3
2002-07-16,18.55,17.25,14.5
2002-07-15,17.05,16.35,15.7
2002-07-14,17.2,15.7,16.14
2002-07-13,19.89,18.14,14.85
2002-07-12,18.55,17.95,12.05
2002-07-11,19,17.79,12.2
2002-07-10,21.05,20.5,11.2
2002-07-09,16.3,17.45,17.64
2002-07-08,15.85,17.25,16.55
2002-07-07,18.64,16.89,15.2
2002-07-06,16.3,15.89,15.25
2002-07-05,13.95,13.9,10.64
2002-07-04,13.65,13.2,10.75
2002-07-03,14.8,14,15.5
2002-07-02,14.3,13.4,12.8
2002-07-01,15.8,15.6,14.7
2002-06-30,17.85,16.05,16.39
2002-06-29,16.2,15.15,15.7
2002-06-28,14.1,12.5,12.05
2002-06-27,16.95,16.79,12.14
2002-06-26,22.4,20.39,12.75
2002-06-25,20.65,17.45,13.35
2002-06-24,18.39,17.1,11.95
2002-06-23,17.85,17.95,12.3
2002-06-22,19.39,18.6,12.15
2002-06-21,17.89,18.25,10.3
2002-06-20,16.1,16.3,9.69
2002-06-19,16.3,15.15,11.39
2002-06-18,14.9,15.9,13.95
2002-06-17,14.55,13.5,13.8
2002-06-16,15.15,15.3,13.25
2002-06-15,16.75,14.89,13.8
2002-06-14,17.95,17.1,13.85
2002-06-13,20.8,21.45,13.95
2002-06-12,17.05,17.6,9.7
2002-06-11,15.3,15.35,8.79
2002-06-10,15.14,13.25,11.7
2002-06-09,16.64,16.14,13.2
2002-06-08,13.35,11.45,15.25
2002-06-07,12.85,10.25,12.35
2002-06-06,13.1,13.39,9.14
2002-06-05,16.2,15.55,8.69
2002-06-04,16.1,15.55,11.1
